Customer_ID,Gender,Category,Previous_Purchases,Review_Rating,Size,Season,Location,Subscription_Status,Frequency_of_Purchases,Payment_Method,Shipping_Type,Color,Discount_Applied,Preferred_Payment_Method,Promo_Code_Used,Item_Purchased,Cluster,Silhouette,Age,Purchase_Amount_USD
1160,Male,Accessories,46,3.6,L,Fall,New Hampshire,No,Every 3 Months,Debit Card,2-Day Shipping,Blue,Yes,Venmo,Yes,Handbag,C3,0.544667,66,55
1161,Male,Accessories,9,3.2,S,Summer,North Dakota,No,Bi-Weekly,Cash,Next Day Air,Blue,Yes,Venmo,Yes,Scarf,C2,0.493594,37,42
1162,Male,Clothing,37,3.1,S,Fall,Oklahoma,No,Monthly,Bank Transfer,2-Day Shipping,Orange,Yes,PayPal,Yes,Shorts,C3,0.58461,63,52
1163,Male,Footwear,13,4.2,M,Winter,North Carolina,No,Weekly,Venmo,Express,Blue,Yes,PayPal,Yes,Sandals,C1,0.653063,47,92
1164,Male,Clothing,24,3.0,L,Summer,Tennessee,No,Monthly,Credit Card,2-Day Shipping,White,Yes,Debit Card,Yes,Pants,C2,0.657521,26,56
1165,Male,Clothing,47,4.2,M,Winter,Montana,No,Quarterly,Credit Card,Standard,Green,Yes,PayPal,Yes,Dress,C1,0.659597,68,96
1166,Male,Clothing,21,2.9,M,Winter,Wisconsin,No,Every 3 Months,Cash,Next Day Air,Silver,Yes,Venmo,Yes,T-shirt,C1,0.571257,51,64
1167,Male,Clothing,22,3.7,S,Winter,Connecticut,No,Fortnightly,Cash,Store Pickup,Lavender,Yes,Venmo,Yes,Dress,C3,0.630593,48,48
1168,Male,Clothing,16,3.6,XL,Summer,New Jersey,No,Quarterly,PayPal,Free Shipping,Beige,Yes,PayPal,Yes,Socks,C1,0.675823,60,83
1169,Male,Accessories,37,3.6,L,Summer,Mississippi,No,Fortnightly,PayPal,Standard,Violet,Yes,Debit Card,Yes,Scarf,C1,0.659807,68,91
1170,Male,Accessories,3,4.5,S,Fall,Wyoming,No,Annually,Venmo,2-Day Shipping,Gray,Yes,Cash,Yes,Backpack,C2,0.582322,25,94
1171,Male,Clothing,33,3.2,S,Spring,Illinois,No,Bi-Weekly,Bank Transfer,Express,Red,Yes,Cash,Yes,Skirt,C1,0.548963,57,62
1172,Male,Clothing,15,3.9,M,Spring,Louisiana,No,Annually,Bank Transfer,Next Day Air,Lavender,Yes,Debit Card,Yes,Socks,C2,0.515638,41,55
1173,Male,Outerwear,42,4.6,L,Spring,Oregon,No,Bi-Weekly,Credit Card,Store Pickup,Peach,Yes,Bank Transfer,Yes,Coat,C1,0.615475,59,68
1174,Male,Accessories,42,2.5,M,Winter,South Dakota,No,Bi-Weekly,Credit Card,Express,Indigo,Yes,Cash,Yes,Jewelry,C1,0.602155,44,76
1175,Male,Accessories,19,4.3,M,Winter,Michigan,No,Bi-Weekly,Cash,Express,Black,Yes,Bank Transfer,Yes,Backpack,C3,0.625723,42,31
1176,Male,Accessories,26,4.1,M,Spring,New Jersey,No,Quarterly,Credit Card,Store Pickup,Beige,Yes,PayPal,Yes,Belt,C2,0.538932,35,81
1177,Male,Clothing,39,4.6,M,Winter,Oregon,No,Quarterly,Credit Card,Free Shipping,Red,Yes,PayPal,Yes,Dress,C2,0.508762,36,83
1178,Male,Clothing,24,4.8,M,Spring,Iowa,No,Monthly,Cash,Standard,Black,Yes,Debit Card,Yes,Skirt,C3,0.673233,54,21
1179,Male,Clothing,23,4.9,M,Spring,South Carolina,No,Annually,Credit Card,Express,Teal,Yes,Debit Card,Yes,Dress,C3,0.584281,37,22
1180,Male,Clothing,44,2.8,M,Summer,Indiana,No,Annually,Debit Card,Free Shipping,Blue,Yes,Bank Transfer,Yes,T-shirt,C2,0.606492,20,33
1181,Male,Clothing,34,4.9,S,Spring,Oregon,No,Monthly,Cash,Standard,Beige,Yes,Cash,Yes,Skirt,C2,0.559578,23,23
1182,Male,Clothing,43,3.5,L,Summer,New York,No,Quarterly,Cash,Free Shipping,Teal,Yes,Bank Transfer,Yes,Shorts,C1,0.67602,61,96
1183,Male,Accessories,45,3.8,M,Spring,New Mexico,No,Quarterly,Debit Card,Express,Maroon,Yes,PayPal,Yes,Jewelry,C3,0.584999,37,21
1184,Male,Clothing,4,4.5,M,Spring,Louisiana,No,Weekly,PayPal,2-Day Shipping,Yellow,Yes,Credit Card,Yes,Pants,C2,0.619718,23,39
1185,Male,Accessories,19,3.4,S,Fall,South Carolina,No,Annually,Bank Transfer,Express,Indigo,Yes,Credit Card,Yes,Belt,C1,0.639259,63,73
1186,Male,Clothing,29,3.9,M,Spring,Maine,No,Monthly,Debit Card,Standard,Magenta,Yes,Credit Card,Yes,Jeans,C1,0.562887,47,64
1187,Male,Clothing,27,4.1,M,Summer,Indiana,No,Annually,Cash,2-Day Shipping,Beige,Yes,Credit Card,Yes,Jeans,C1,0.607859,63,68
1188,Male,Accessories,37,3.0,L,Fall,Iowa,No,Every 3 Months,Cash,Express,Maroon,Yes,Credit Card,Yes,Hat,C1,0.684276,56,89
1189,Male,Clothing,11,3.3,M,Summer,Mississippi,No,Weekly,Credit Card,Next Day Air,Magenta,Yes,Credit Card,Yes,Blouse,C3,0.652761,68,29
1190,Male,Clothing,28,4.9,XL,Summer,Arkansas,No,Annually,Venmo,Free Shipping,Teal,Yes,Debit Card,Yes,Shirt,C1,0.669527,64,97
1191,Male,Clothing,31,4.3,M,Winter,South Carolina,No,Weekly,Bank Transfer,Next Day Air,Orange,Yes,Credit Card,Yes,Shirt,C3,0.637689,62,45
1192,Male,Clothing,50,4.1,L,Winter,Indiana,No,Quarterly,Debit Card,Free Shipping,Charcoal,Yes,Venmo,Yes,T-shirt,C2,0.605538,34,70
1193,Male,Outerwear,42,4.0,M,Summer,Florida,No,Quarterly,PayPal,2-Day Shipping,Turquoise,Yes,Venmo,Yes,Coat,C3,0.553713,49,56
1194,Male,Outerwear,18,5.0,L,Fall,Alaska,No,Fortnightly,Venmo,2-Day Shipping,Pink,Yes,Credit Card,Yes,Jacket,C2,0.534791,40,55
1195,Male,Clothing,6,3.1,S,Winter,New York,No,Fortnightly,Debit Card,2-Day Shipping,Teal,Yes,Credit Card,Yes,Hoodie,C3,0.645211,50,46
1196,Male,Accessories,33,4.0,M,Winter,Texas,No,Monthly,Cash,2-Day Shipping,White,Yes,Venmo,Yes,Scarf,C2,0.578548,25,95
1197,Male,Accessories,13,3.2,M,Winter,North Dakota,No,Bi-Weekly,PayPal,2-Day Shipping,Maroon,Yes,Bank Transfer,Yes,Belt,C2,0.570537,30,88
1198,Male,Footwear,26,3.9,L,Fall,Vermont,No,Annually,Debit Card,Standard,Violet,Yes,PayPal,Yes,Sneakers,C1,0.679786,54,92
1199,Male,Clothing,17,3.9,M,Summer,New Jersey,No,Annually,Bank Transfer,2-Day Shipping,Brown,Yes,Cash,Yes,Socks,C2,0.48641,40,49
1200,Male,Footwear,3,4.5,M,Fall,Maryland,No,Weekly,Credit Card,Free Shipping,Indigo,Yes,Debit Card,Yes,Sandals,C1,0.665269,49,89
1201,Male,Outerwear,7,4.4,XL,Winter,Connecticut,No,Weekly,Bank Transfer,Store Pickup,Black,Yes,PayPal,Yes,Coat,C2,0.527893,27,22
1202,Male,Footwear,46,3.1,XL,Summer,Illinois,No,Fortnightly,Cash,2-Day Shipping,Black,Yes,Venmo,Yes,Shoes,C2,0.662565,27,61
1203,Male,Accessories,14,2.9,S,Spring,Maryland,No,Every 3 Months,Bank Transfer,Standard,Olive,Yes,Venmo,Yes,Scarf,C3,0.665823,48,29
1204,Male,Footwear,23,3.7,M,Winter,Minnesota,No,Annually,Bank Transfer,Free Shipping,Orange,Yes,Bank Transfer,Yes,Sneakers,C1,0.564069,40,82
1205,Male,Accessories,20,3.2,M,Spring,Florida,No,Every 3 Months,Bank Transfer,2-Day Shipping,Pink,Yes,Credit Card,Yes,Belt,C1,0.663118,67,94
1206,Male,Accessories,38,3.5,M,Spring,California,No,Fortnightly,Credit Card,Standard,Olive,Yes,Bank Transfer,Yes,Handbag,C1,0.665341,52,99
1207,Male,Accessories,16,3.0,S,Fall,Mississippi,No,Every 3 Months,Cash,Free Shipping,Cyan,Yes,Venmo,Yes,Handbag,C2,0.664668,22,59
1208,Male,Footwear,48,4.1,M,Summer,Washington,No,Every 3 Months,Venmo,Next Day Air,White,Yes,Credit Card,Yes,Boots,C1,0.676337,62,90
1209,Male,Footwear,8,2.9,S,Winter,Wisconsin,No,Annually,Cash,2-Day Shipping,Red,Yes,Debit Card,Yes,Boots,C2,0.580139,20,100
1210,Male,Clothing,16,3.8,M,Winter,Pennsylvania,No,Monthly,PayPal,Next Day Air,Blue,Yes,Bank Transfer,Yes,Pants,C2,0.538666,41,62
1211,Male,Accessories,5,4.1,M,Fall,Missouri,No,Quarterly,PayPal,Next Day Air,Olive,Yes,Cash,Yes,Sunglasses,C2,0.570393,34,78
1212,Male,Clothing,14,4.6,M,Spring,Oklahoma,No,Every 3 Months,Venmo,Store Pickup,Green,Yes,Venmo,Yes,Hoodie,C2,0.59105,23,94
1213,Male,Footwear,18,2.5,M,Summer,Pennsylvania,No,Weekly,Venmo,Free Shipping,Yellow,Yes,Credit Card,Yes,Shoes,C2,0.610577,32,74
1214,Male,Accessories,14,3.7,XL,Spring,Kentucky,No,Every 3 Months,Cash,Express,Black,Yes,Debit Card,Yes,Handbag,C3,0.568193,68,52
1215,Male,Outerwear,5,3.8,M,Fall,Vermont,No,Every 3 Months,Cash,Free Shipping,Blue,Yes,Cash,Yes,Jacket,C2,0.600613,30,81
1216,Male,Clothing,15,2.6,L,Winter,Oregon,No,Every 3 Months,Cash,2-Day Shipping,Pink,Yes,Credit Card,Yes,Blouse,C3,0.658243,66,20
1217,Male,Clothing,3,3.7,XL,Summer,Utah,No,Every 3 Months,PayPal,Free Shipping,Lavender,Yes,Venmo,Yes,Pants,C3,0.67029,62,32
1218,Male,Footwear,12,2.6,XL,Fall,Nebraska,No,Every 3 Months,Debit Card,Free Shipping,Cyan,Yes,Cash,Yes,Boots,C1,0.556383,50,63
1219,Male,Footwear,43,3.1,M,Spring,Pennsylvania,No,Every 3 Months,Venmo,Store Pickup,Cyan,Yes,Cash,Yes,Boots,C1,0.673083,55,79
1220,Male,Clothing,35,2.5,M,Winter,Vermont,No,Bi-Weekly,Bank Transfer,Next Day Air,Gold,Yes,Credit Card,Yes,Sweater,C2,0.574936,19,23
1221,Male,Accessories,36,4.9,M,Winter,Kentucky,No,Quarterly,Bank Transfer,Express,Green,Yes,Bank Transfer,Yes,Gloves,C1,0.562572,67,64
1222,Male,Clothing,3,4.5,M,Winter,Iowa,No,Quarterly,Bank Transfer,Standard,Red,Yes,Cash,Yes,Socks,C2,0.656888,18,69
1223,Male,Clothing,27,3.4,L,Fall,Indiana,No,Annually,Bank Transfer,Store Pickup,Magenta,Yes,Bank Transfer,Yes,Jeans,C1,0.624549,58,69
1224,Male,Clothing,21,3.9,L,Winter,Kansas,No,Weekly,Credit Card,Free Shipping,Red,Yes,Bank Transfer,Yes,Pants,C3,0.650498,69,24
1225,Male,Clothing,18,3.7,M,Summer,Illinois,No,Weekly,Bank Transfer,Store Pickup,Yellow,Yes,Venmo,Yes,Shorts,C3,0.605458,62,50
1226,Male,Accessories,16,2.6,S,Fall,North Carolina,No,Weekly,Credit Card,Free Shipping,Turquoise,Yes,Debit Card,Yes,Gloves,C2,0.550592,28,97
1227,Male,Footwear,18,3.4,S,Fall,Ohio,No,Bi-Weekly,PayPal,Store Pickup,Cyan,Yes,Venmo,Yes,Sandals,C1,0.67856,53,91
1228,Male,Clothing,19,4.9,L,Spring,Illinois,No,Bi-Weekly,Venmo,Store Pickup,Yellow,Yes,Bank Transfer,Yes,Blouse,C2,0.595108,27,37
1229,Male,Outerwear,1,3.9,S,Winter,Indiana,No,Annually,Venmo,Express,Yellow,Yes,Cash,Yes,Jacket,C3,0.565642,55,55
1230,Male,Accessories,39,3.6,XL,Winter,Kansas,No,Annually,Venmo,Express,Maroon,Yes,Bank Transfer,Yes,Jewelry,C2,0.603691,34,52
1231,Male,Accessories,49,4.6,L,Spring,Illinois,No,Monthly,Debit Card,Standard,Brown,Yes,Venmo,Yes,Hat,C2,0.630714,25,80
1232,Male,Clothing,43,4.0,M,Spring,Pennsylvania,No,Fortnightly,Credit Card,2-Day Shipping,Gold,Yes,Credit Card,Yes,Socks,C1,0.651433,66,79
1233,Male,Accessories,31,3.6,M,Summer,New York,No,Every 3 Months,Cash,Free Shipping,Charcoal,Yes,Debit Card,Yes,Handbag,C3,0.677523,57,23
1234,Male,Clothing,40,3.5,L,Winter,Utah,No,Every 3 Months,Cash,Next Day Air,Beige,Yes,Venmo,Yes,Pants,C1,0.615336,46,73
1235,Male,Accessories,2,4.1,M,Fall,New Jersey,No,Bi-Weekly,Cash,Store Pickup,Indigo,Yes,Bank Transfer,Yes,Gloves,C1,0.573003,38,99
1236,Male,Clothing,46,3.0,M,Spring,Idaho,No,Every 3 Months,Bank Transfer,Store Pickup,Red,Yes,PayPal,Yes,Sweater,C2,0.555689,23,22
1237,Male,Accessories,35,4.4,M,Summer,New Mexico,No,Every 3 Months,PayPal,Store Pickup,White,Yes,Debit Card,Yes,Hat,C2,0.477659,42,68
1238,Male,Clothing,42,4.4,S,Spring,Michigan,No,Quarterly,Credit Card,2-Day Shipping,Charcoal,Yes,Credit Card,Yes,Dress,C2,0.589821,25,92
1239,Male,Clothing,3,3.7,M,Winter,Wyoming,No,Fortnightly,PayPal,Express,Violet,Yes,Venmo,Yes,Pants,C1,0.667419,55,77
1240,Male,Outerwear,32,4.8,XL,Spring,New Jersey,No,Every 3 Months,PayPal,Standard,Magenta,Yes,Debit Card,Yes,Coat,C3,0.664043,62,37
1241,Male,Accessories,48,2.9,L,Winter,New Jersey,No,Annually,Debit Card,Store Pickup,White,Yes,Debit Card,Yes,Scarf,C1,0.568296,41,79
1242,Male,Clothing,34,3.1,XL,Winter,Hawaii,No,Weekly,Cash,Express,Pink,Yes,Credit Card,Yes,Hoodie,C3,0.606579,58,51
1243,Male,Clothing,15,4.0,M,Summer,Nevada,No,Quarterly,Bank Transfer,Next Day Air,Lavender,Yes,Bank Transfer,Yes,Socks,C3,0.680924,56,27
1244,Male,Clothing,22,3.0,S,Spring,New Hampshire,No,Annually,PayPal,Store Pickup,Pink,Yes,Debit Card,Yes,Blouse,C2,0.547685,25,23
1245,Male,Clothing,2,3.9,S,Summer,Indiana,No,Monthly,Cash,2-Day Shipping,Silver,Yes,Cash,Yes,Socks,C1,0.625963,70,76
1246,Male,Clothing,30,3.4,M,Fall,New York,No,Weekly,Bank Transfer,Standard,Violet,Yes,Bank Transfer,Yes,Dress,C3,0.625723,42,31
1247,Male,Clothing,27,2.7,M,Winter,Louisiana,No,Monthly,Credit Card,Standard,Charcoal,Yes,Cash,Yes,Hoodie,C2,0.661617,27,60
1248,Male,Clothing,18,3.5,M,Spring,Virginia,No,Bi-Weekly,Bank Transfer,Express,Charcoal,Yes,Venmo,Yes,T-shirt,C1,0.665767,65,99
1249,Male,Accessories,8,3.0,XL,Winter,Wisconsin,No,Annually,Credit Card,Free Shipping,Red,Yes,Credit Card,Yes,Hat,C3,0.664043,62,37
1250,Male,Footwear,48,4.5,M,Winter,Oregon,No,Fortnightly,PayPal,Express,Peach,Yes,Venmo,Yes,Boots,C3,0.605458,62,50
1251,Male,Clothing,24,4.1,XL,Winter,New Hampshire,No,Monthly,Cash,Free Shipping,Purple,Yes,Cash,Yes,Jeans,C3,0.676331,52,26
1252,Male,Clothing,43,5.0,XL,Spring,Indiana,No,Monthly,Debit Card,Next Day Air,Orange,Yes,Credit Card,Yes,Shorts,C1,0.683199,56,86
1253,Male,Footwear,8,4.0,L,Fall,Massachusetts,No,Quarterly,Venmo,Standard,Magenta,Yes,Cash,Yes,Sandals,C2,0.605941,28,41
1254,Male,Footwear,49,4.9,XL,Winter,Montana,No,Annually,Venmo,Express,Red,Yes,PayPal,Yes,Sandals,C3,0.603237,39,23
1255,Male,Footwear,2,3.3,XL,Spring,California,No,Bi-Weekly,Cash,2-Day Shipping,Black,Yes,Credit Card,Yes,Sneakers,C3,0.552437,54,56
1256,Male,Accessories,38,4.1,M,Fall,Indiana,No,Fortnightly,Credit Card,Standard,Peach,Yes,Cash,Yes,Hat,C2,0.642092,30,68
1257,Male,Outerwear,4,3.6,S,Winter,West Virginia,No,Fortnightly,Cash,Express,Olive,Yes,Cash,Yes,Coat,C3,0.603491,45,48
1258,Male,Clothing,31,3.0,L,Spring,Minnesota,No,Every 3 Months,Cash,Free Shipping,Gold,Yes,Cash,Yes,Dress,C1,0.585533,68,67
1259,Male,Footwear,34,4.1,XL,Spring,Ohio,No,Every 3 Months,Debit Card,2-Day Shipping,Gold,Yes,Debit Card,Yes,Boots,C1,0.653524,47,87
1260,Male,Clothing,45,3.9,M,Fall,Minnesota,No,Monthly,Bank Transfer,Standard,Turquoise,Yes,Credit Card,Yes,Skirt,C1,0.560293,68,64
1261,Male,Clothing,30,4.1,XL,Spring,Virginia,No,Quarterly,Venmo,Store Pickup,Green,Yes,Debit Card,Yes,Shirt,C1,0.673788,63,93
1262,Male,Clothing,2,2.8,L,Summer,Connecticut,No,Fortnightly,Venmo,Next Day Air,Maroon,Yes,Credit Card,Yes,Shirt,C2,0.593007,20,29
1263,Male,Footwear,44,4.8,L,Winter,Tennessee,No,Monthly,Debit Card,Store Pickup,Brown,Yes,Venmo,Yes,Boots,C2,0.656141,29,62
1264,Male,Clothing,1,4.6,L,Winter,Delaware,No,Bi-Weekly,Bank Transfer,2-Day Shipping,Brown,Yes,Credit Card,Yes,Hoodie,C2,0.485175,41,70
1265,Male,Clothing,1,2.5,S,Winter,Vermont,No,Bi-Weekly,Venmo,Next Day Air,Blue,Yes,Venmo,Yes,Sweater,C1,0.67504,52,92
1266,Male,Clothing,27,2.7,M,Spring,Louisiana,No,Weekly,Bank Transfer,Next Day Air,Lavender,Yes,Bank Transfer,Yes,Shirt,C2,0.590242,32,79
1267,Male,Clothing,14,4.0,M,Fall,North Dakota,No,Every 3 Months,Cash,Standard,Peach,Yes,Debit Card,Yes,Blouse,C2,0.599842,20,31
1268,Male,Clothing,41,2.7,S,Spring,Oregon,No,Weekly,Credit Card,Standard,Gray,Yes,Cash,Yes,T-shirt,C1,0.650426,47,83
1269,Male,Outerwear,25,2.9,XL,Winter,Idaho,No,Bi-Weekly,Venmo,Next Day Air,Charcoal,Yes,Debit Card,Yes,Jacket,C2,0.611483,23,88
1270,Male,Accessories,47,3.0,M,Spring,Vermont,No,Quarterly,PayPal,Standard,Lavender,Yes,PayPal,Yes,Jewelry,C3,0.54034,43,53
1271,Male,Clothing,20,3.3,M,Fall,West Virginia,No,Annually,Cash,Standard,Green,Yes,Cash,Yes,Hoodie,C1,0.661517,67,98
1272,Male,Accessories,42,4.3,S,Spring,Kentucky,No,Annually,Cash,Store Pickup,Gray,Yes,PayPal,Yes,Jewelry,C3,0.514903,70,57
1273,Male,Footwear,16,4.4,M,Winter,Wisconsin,No,Monthly,Debit Card,Express,Orange,Yes,Bank Transfer,Yes,Sandals,C2,0.544514,35,80
1274,Male,Clothing,32,4.1,L,Spring,Mississippi,No,Every 3 Months,Cash,Next Day Air,Silver,Yes,Credit Card,Yes,Jeans,C3,0.618472,41,29
1275,Male,Accessories,37,3.1,M,Spring,Missouri,No,Quarterly,Cash,2-Day Shipping,Olive,Yes,PayPal,Yes,Hat,C1,0.650867,54,73
1276,Male,Clothing,1,4.5,S,Fall,Arkansas,No,Monthly,PayPal,Standard,Turquoise,Yes,PayPal,Yes,Sweater,C3,0.681405,55,32
1277,Male,Footwear,37,4.8,L,Spring,Wyoming,No,Weekly,PayPal,Next Day Air,Turquoise,Yes,Bank Transfer,Yes,Boots,C1,0.613559,51,68
1278,Male,Clothing,5,5.0,L,Spring,Rhode Island,No,Quarterly,Debit Card,Express,Green,Yes,Venmo,Yes,Blouse,C2,0.592008,19,97
1279,Male,Clothing,31,2.8,M,Fall,Utah,No,Fortnightly,Credit Card,Next Day Air,Violet,Yes,Venmo,Yes,Shorts,C2,0.546608,28,98
1280,Male,Clothing,18,3.7,L,Fall,Maryland,No,Annually,PayPal,Express,Charcoal,Yes,Debit Card,Yes,Hoodie,C3,0.539089,63,56
1281,Male,Clothing,39,4.4,L,Winter,Georgia,No,Every 3 Months,PayPal,2-Day Shipping,White,Yes,Venmo,Yes,Pants,C2,0.61229,30,78
1282,Male,Accessories,8,4.5,M,Spring,New Jersey,No,Bi-Weekly,Cash,Store Pickup,Olive,Yes,Venmo,Yes,Belt,C2,0.608193,29,81
1283,Male,Clothing,20,3.0,L,Winter,New Hampshire,No,Monthly,Debit Card,Free Shipping,Violet,Yes,Venmo,Yes,Shirt,C2,0.659071,24,68
1284,Male,Clothing,23,3.9,M,Winter,Oregon,No,Every 3 Months,Credit Card,2-Day Shipping,Violet,Yes,Debit Card,Yes,Shirt,C1,0.656789,69,94
1285,Male,Clothing,38,3.9,M,Spring,Arkansas,No,Fortnightly,Bank Transfer,Express,Black,Yes,PayPal,Yes,Dress,C1,0.668953,65,93
1286,Male,Accessories,45,3.5,M,Fall,North Carolina,No,Fortnightly,Venmo,Next Day Air,Charcoal,Yes,Bank Transfer,Yes,Gloves,C1,0.667953,64,99
1287,Male,Accessories,44,4.9,L,Winter,West Virginia,No,Fortnightly,Bank Transfer,Next Day Air,Yellow,Yes,Debit Card,Yes,Gloves,C2,0.48641,40,49
1288,Male,Clothing,20,3.4,XL,Winter,Utah,No,Monthly,Venmo,Standard,Blue,Yes,PayPal,Yes,Jeans,C2,0.574354,24,28
1289,Male,Accessories,34,4.1,XL,Winter,South Dakota,No,Bi-Weekly,Venmo,Standard,Charcoal,Yes,PayPal,Yes,Belt,C1,0.666212,66,93
1290,Male,Outerwear,10,2.9,M,Fall,New Hampshire,No,Weekly,Debit Card,Next Day Air,Red,Yes,PayPal,Yes,Jacket,C3,0.559114,35,24
1291,Male,Clothing,3,3.4,M,Spring,Maryland,No,Annually,Cash,Free Shipping,Indigo,Yes,PayPal,Yes,Skirt,C3,0.650138,67,35
1292,Male,Footwear,23,3.2,S,Spring,South Dakota,No,Fortnightly,Venmo,2-Day Shipping,Beige,Yes,Debit Card,Yes,Sandals,C1,0.589345,69,68
1293,Male,Accessories,42,3.9,M,Summer,Kentucky,No,Annually,Debit Card,Free Shipping,Maroon,Yes,Bank Transfer,Yes,Belt,C2,0.664371,26,61
1294,Male,Clothing,30,4.1,XL,Fall,Florida,No,Annually,Bank Transfer,Standard,Yellow,Yes,Debit Card,Yes,Sweater,C2,0.649546,23,74
1295,Male,Clothing,21,4.5,M,Summer,Texas,No,Every 3 Months,Credit Card,Standard,Silver,Yes,Cash,Yes,Shirt,C2,0.659477,27,64
1296,Male,Footwear,50,2.8,M,Fall,New Mexico,No,Weekly,PayPal,Standard,Olive,Yes,PayPal,Yes,Sneakers,C2,0.652851,30,60
1297,Male,Clothing,16,2.8,S,Spring,South Dakota,No,Bi-Weekly,PayPal,Express,Teal,Yes,Cash,Yes,Jeans,C3,0.665823,48,29
1298,Male,Footwear,32,4.6,M,Summer,New Jersey,No,Annually,Debit Card,Standard,Silver,Yes,Venmo,Yes,Sandals,C1,0.626494,44,85
1299,Male,Clothing,14,3.0,S,Summer,Indiana,No,Fortnightly,Cash,Free Shipping,Indigo,Yes,Bank Transfer,Yes,Pants,C2,0.608193,29,81
1300,Male,Accessories,42,3.6,L,Fall,Louisiana,No,Bi-Weekly,Bank Transfer,2-Day Shipping,Teal,Yes,Venmo,Yes,Belt,C2,0.512082,29,23
1301,Male,Clothing,47,4.5,M,Spring,West Virginia,No,Every 3 Months,Cash,Next Day Air,Charcoal,Yes,Credit Card,Yes,T-shirt,C1,0.660184,67,100
1302,Male,Clothing,21,5.0,M,Fall,Maine,No,Weekly,Venmo,Express,Orange,Yes,Debit Card,Yes,Shirt,C2,0.486643,42,54
1303,Male,Footwear,37,2.9,M,Fall,Idaho,No,Monthly,Bank Transfer,Next Day Air,Gold,Yes,Credit Card,Yes,Sneakers,C2,0.567399,23,25
1304,Male,Clothing,10,3.1,L,Summer,New York,No,Annually,Venmo,Next Day Air,Silver,Yes,Credit Card,Yes,Blouse,C3,0.515138,34,32
1305,Male,Accessories,18,4.0,S,Spring,Montana,No,Every 3 Months,Bank Transfer,2-Day Shipping,Orange,Yes,PayPal,Yes,Backpack,C1,0.557603,64,63
1306,Male,Clothing,2,4.5,XL,Spring,Mississippi,No,Every 3 Months,Venmo,Express,Peach,Yes,PayPal,Yes,Pants,C2,0.63995,31,56
1307,Male,Clothing,40,4.5,L,Winter,Alaska,No,Annually,Cash,Next Day Air,Brown,Yes,PayPal,Yes,Sweater,C3,0.681218,54,33
1308,Male,Outerwear,43,3.1,L,Summer,Missouri,No,Annually,PayPal,Express,Black,Yes,PayPal,Yes,Coat,C2,0.594715,23,32
1309,Male,Clothing,14,4.4,L,Summer,Rhode Island,No,Every 3 Months,Credit Card,Next Day Air,Red,Yes,Credit Card,Yes,Dress,C3,0.669279,59,38
1310,Male,Clothing,41,4.7,L,Summer,Hawaii,No,Quarterly,Bank Transfer,Store Pickup,Lavender,Yes,Cash,Yes,Blouse,C3,0.53048,32,21
1311,Male,Clothing,38,3.1,L,Winter,South Carolina,No,Every 3 Months,Credit Card,Store Pickup,Brown,Yes,Credit Card,Yes,Hoodie,C2,0.507213,43,59
1312,Male,Footwear,12,4.2,M,Fall,Tennessee,No,Annually,Credit Card,Express,Maroon,Yes,Venmo,Yes,Shoes,C2,0.552619,32,87
1313,Male,Clothing,19,3.0,M,Winter,Missouri,No,Monthly,Venmo,Store Pickup,Violet,Yes,Bank Transfer,Yes,T-shirt,C1,0.651433,66,79
1314,Male,Footwear,23,2.6,M,Summer,Missouri,No,Bi-Weekly,Cash,Free Shipping,Lavender,Yes,Credit Card,Yes,Shoes,C3,0.645626,70,28
1315,Male,Footwear,49,3.4,S,Summer,Missouri,No,Annually,Venmo,Free Shipping,Magenta,Yes,Debit Card,Yes,Boots,C2,0.484763,42,67
1316,Male,Clothing,29,4.2,L,Spring,Mississippi,No,Quarterly,PayPal,2-Day Shipping,Green,Yes,Debit Card,Yes,Shorts,C1,0.659991,56,75
1317,Male,Accessories,14,4.6,S,Spring,Arkansas,No,Bi-Weekly,PayPal,Standard,Lavender,Yes,Debit Card,Yes,Belt,C2,0.564471,28,32
1318,Male,Clothing,19,2.8,M,Spring,Kentucky,No,Monthly,Credit Card,Free Shipping,Green,Yes,Cash,Yes,Pants,C2,0.614054,28,43
1319,Male,Clothing,19,2.7,M,Spring,Connecticut,No,Bi-Weekly,Venmo,Express,Maroon,Yes,Credit Card,Yes,Shorts,C1,0.674032,52,93
1320,Male,Accessories,48,4.0,M,Spring,Oklahoma,No,Weekly,Credit Card,Standard,Magenta,Yes,Bank Transfer,Yes,Sunglasses,C3,0.662998,65,24
1321,Male,Accessories,19,3.1,XL,Fall,California,No,Annually,PayPal,Free Shipping,Teal,Yes,Debit Card,Yes,Hat,C3,0.681119,56,31
1322,Male,Clothing,45,3.7,L,Winter,Missouri,No,Every 3 Months,Credit Card,Express,Orange,Yes,Bank Transfer,Yes,T-shirt,C1,0.67864,59,84
1323,Male,Clothing,17,4.0,M,Winter,Washington,No,Quarterly,Credit Card,Next Day Air,Violet,Yes,Bank Transfer,Yes,Pants,C2,0.649546,23,74
1324,Male,Clothing,15,4.6,M,Spring,New York,No,Every 3 Months,Cash,Standard,Yellow,Yes,Debit Card,Yes,Shorts,C1,0.549137,58,62
1325,Male,Accessories,11,3.8,S,Summer,Indiana,No,Fortnightly,Credit Card,Free Shipping,Orange,Yes,Credit Card,Yes,Jewelry,C2,0.481698,39,77
